ranking,popularity,num_scoring_users,rank,num_episodes,rating,title,average_episode_duration,source,media_type,id,status,num_list_users,mean,nsfw,start_year
{'rank': 198},525,199936,198,1,original,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,6874,original,movie,35851,finished_airing,454289,8.39,white,2018.0
{'rank': 199},413,253893,199,13,original,Vivy: Fluorite Eye's Song,1470,original,tv,46095,finished_airing,563856,8.39,white,2021.0
{'rank': 200},2408,30315,200,1,manga,Yuru Camp△ Movie,7200,manga,movie,38475,finished_airing,85797,8.39,white,2022.0
{'rank': 201},3979,11471,201,1,manga,Blue Giant,7140,manga,movie,50183,finished_airing,34378,8.39,white,2023.0
{'rank': 202},2309,34000,202,13,original,Girls Band Cry,1430,original,tv,55102,finished_airing,91628,8.39,white,2024.0
{'rank': 203},490,205419,203,12,manga,Houseki no Kuni,1440,manga,tv,35557,finished_airing,481940,8.39,white,2017.0
{'rank': 204},1056,133142,204,25,manga,Chihayafuru 2,1340,manga,tv,14397,finished_airing,241494,8.38,white,2013.0
{'rank': 205},634,221145,205,1,original,Cowboy Bebop: Tengoku no Tobira,6911,original,movie,5,finished_airing,389725,8.38,white,2001.0
{'rank': 206},1976,42905,206,1,manga,Fruits Basket: Prelude,5280,manga,movie,49310,finished_airing,116031,8.38,white,2022.0
{'rank': 207},2357,46678,207,2,manga,Gintama°: Aizome Kaori-hen,1555,manga,ova,32366,finished_airing,88180,8.38,white,2016.0
{'rank': 208},516,236832,208,1,novel,Josee to Tora to Sakana-tachi,5890,novel,movie,40787,finished_airing,459029,8.38,white,2020.0
{'rank': 209},816,142264,209,23,novel,Kaze ga Tsuyoku Fuiteiru,1380,novel,tv,37965,finished_airing,312418,8.38,white,2018.0
{'rank': 210},1643,60675,210,1,web_manga,Made in Abyss Movie 2: Hourou Suru Tasogare,6338,web_manga,movie,37515,finished_airing,147408,8.38,white,2019.0
{'rank': 211},6096,6199,211,1,other,Ramayana: The Legend of Prince Rama,8100,other,movie,4921,finished_airing,12457,8.38,white,1993.0
{'rank': 212},1206,114668,212,1,light_novel,Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go),7283,light_novel,movie,5205,finished_airing,211481,8.37,white,2009.0
{'rank': 213},514,173428,213,11,light_novel,Kono Subarashii Sekai ni Shukufuku wo! 3,1420,light_novel,tv,49458,finished_airing,459473,8.37,white,2024.0
{'rank': 214},104,774102,214,12,original,Mahou Shoujo Madoka★Magica,1449,original,tv,9756,finished_airing,1329319,8.37,white,2011.0
{'rank': 215},1218,103547,215,1,original,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,6540,original,movie,11979,finished_airing,208905,8.37,white,2012.0
{'rank': 216},308,288184,216,22,manga,3-gatsu no Lion,1500,manga,tv,31646,finished_airing,697362,8.37,white,2016.0
{'rank': 217},319,348281,217,12,web_manga,Barakamon,1370,web_manga,tv,22789,finished_airing,681165,8.37,white,2014.0
{'rank': 218},1838,52039,218,50,manga,Cross Game,1430,manga,tv,5941,finished_airing,127354,8.37,white,2009.0
{'rank': 219},172,603180,219,13,manga,Haikyuu!! To the Top,1440,manga,tv,38883,finished_airing,979495,8.37,white,2020.0
{'rank': 220},424,295016,220,1,light_novel,Kizumonogatari I: Tekketsu-hen,3840,light_novel,movie,9260,finished_airing,549036,8.36,white,2016.0
{'rank': 221},95,871937,221,11,light_novel,Mushoku Tensei: Isekai Ittara Honki Dasu,1420,light_novel,tv,39535,finished_airing,1415116,8.36,white,2021.0
{'rank': 222},1809,49969,222,12,manga,Non Non Biyori Nonstop,1494,manga,tv,39808,finished_airing,130047,8.36,white,2021.0
{'rank': 223},162,589578,223,12,manga,Tensei shitara Slime Datta Ken 2nd Season,1422,manga,tv,39551,finished_airing,1019773,8.36,white,2021.0
{'rank': 224},45,1125917,224,26,original,Shinseiki Evangelion,1441,original,tv,30,finished_airing,1884084,8.35,white,1995.0
{'rank': 225},272,420382,225,12,light_novel,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,1461,light_novel,tv,39547,finished_airing,762021,8.35,white,2020.0
{'rank': 226},195,388172,226,13,light_novel,Baccano!,1480,light_novel,tv,2251,finished_airing,924787,8.35,white,2007.0
{'rank': 227},2691,35310,227,1,manga,Gintama: Shiroyasha Koutan,600,manga,special,6945,finished_airing,71915,8.35,white,2008.0
{'rank': 228},5096,5447,228,1,original,Girls & Panzer: Saishuushou Part 4,3246,original,movie,39167,finished_airing,19680,8.35,white,2023.0
{'rank': 229},182,497338,229,10,manga,Hellsing Ultimate,2962,manga,ova,777,finished_airing,960943,8.35,white,2006.0
{'rank': 230},607,201609,230,26,manga,Initial D First Stage,1500,manga,tv,185,finished_airing,403671,8.35,white,1998.0
{'rank': 231},738,200389,231,1,4_koma_manga,K-On! Movie,6600,4_koma_manga,movie,9617,finished_airing,339581,8.35,white,2011.0
{'rank': 232},632,244364,232,1,manga,Kaze no Tani no Nausicaä,7022,manga,movie,572,finished_airing,390682,8.35,white,1984.0
{'rank': 233},235,501573,233,7,manga,Kimetsu no Yaiba: Mugen Ressha-hen,1455,manga,tv,49926,finished_airing,835001,8.35,white,2021.0
{'rank': 234},5752,6833,234,1,manga,Meitantei Conan Movie 26: Kurogane no Submarine,6540,manga,movie,53540,finished_airing,14451,8.35,white,2023.0
{'rank': 235},4535,3826,235,21,manga,One Piece: Gyojin Tou-hen,1430,manga,tv,60108,currently_airing,26079,8.34,white,2024.0
{'rank': 236},10593,1454,236,33,novel,Tunshi Xingkong 3rd Season,1260,novel,ona,56523,finished_airing,2847,8.34,white,2022.0
{'rank': 237},2131,31296,237,40,manga,Versailles no Bara,1465,manga,tv,338,finished_airing,103717,8.34,white,1979.0
{'rank': 238},722,206963,238,1,light_novel,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",2040,light_novel,special,37095,finished_airing,345861,8.34,white,2018.0
{'rank': 239},5691,4357,239,4,original,Wu Shan Wu Xing: Xichuan Huan Zi Lin,2328,original,ona,50407,finished_airing,14775,8.34,white,2023.0
{'rank': 240},1482,28611,240,25,manga,Ao no Hako,1433,manga,tv,57181,currently_airing,167683,8.34,white,2024.0
{'rank': 241},690,216114,241,25,manga,Bakuman. 2nd Season,1470,manga,tv,10030,finished_airing,360033,8.34,white,2011.0
{'rank': 242},198,385204,242,20,manga,Fumetsu no Anata e,1500,manga,tv,41025,finished_airing,911018,8.34,white,2021.0
{'rank': 243},5584,5056,243,17,game,IDOLiSH7 Third Beat! Part 2,1440,game,tv,46654,finished_airing,15466,8.34,white,2022.0
{'rank': 244},4917,9432,244,237,novel,Douluo Dalu 2nd Season,1230,novel,ona,37822,finished_airing,21577,8.33,white,2018.0
{'rank': 245},1054,127706,245,13,novel,Hibike! Euphonium 2,1420,novel,tv,31988,finished_airing,241767,8.33,white,2016.0
{'rank': 246},2565,32922,246,6,manga,Kidou Senshi Gundam: The Origin,4268,manga,ova,10937,finished_airing,77285,8.33,white,2015.0
{'rank': 247},42,1189673,247,24,manga,Kiseijuu: Sei no Kakuritsu,1380,manga,tv,22535,finished_airing,1929494,8.33,white,2014.0
{'rank': 248},2472,37168,248,1,manga,Natsume Yuujinchou: Itsuka Yuki no Hi ni,1356,manga,ova,20651,finished_airing,82403,8.33,white,2014.0
{'rank': 249},62,801146,249,22,original,Psycho-Pass,1380,original,tv,13601,finished_airing,1673847,8.33,white,2012.0
{'rank': 250},129,679527,250,13,light_novel,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,1588,light_novel,tv,39587,finished_airing,1165653,8.33,white,2020.0
{'rank': 251},466,248253,251,11,manga,Usagi Drop,1375,manga,tv,10162,finished_airing,506201,8.33,white,2011.0
{'rank': 252},3877,11282,252,1,light_novel,Violet Evergarden: Recollections,5700,light_novel,special,53672,finished_airing,36233,8.33,white,2021.0
{'rank': 253},1937,39992,253,26,original,Uchuu Senkan Yamato 2199,1500,original,ova,12029,finished_airing,118856,8.32,white,2012.0
{'rank': 254},2207,25601,254,79,manga,Ashita no Joe,1500,manga,tv,2402,finished_airing,98480,8.32,white,1970.0
{'rank': 255},94,745646,255,15,light_novel,Bakemonogatari,1508,light_novel,tv,5081,finished_airing,1433513,8.32,white,2009.0
{'rank': 256},788,161182,256,11,manga,Dr. Stone: New World Part 2,1439,manga,tv,55644,finished_airing,321865,8.32,white,2023.0
{'rank': 257},213,577215,257,13,visual_novel,Fate/stay night: Unlimited Blade Works 2nd Season,1480,visual_novel,tv,28701,finished_airing,875603,8.32,white,2015.0
{'rank': 258},568,227913,258,12,light_novel,Kage no Jitsuryokusha ni Naritakute! 2nd Season,1435,light_novel,tv,54595,finished_airing,426019,8.32,white,2023.0
{'rank': 259},1038,118428,259,25,manga,One Outs,1380,manga,tv,5040,finished_airing,245290,8.32,white,2008.0
{'rank': 260},2868,37743,260,25,manga,Major S6,1440,manga,tv,7655,finished_airing,64407,8.31,white,2010.0
{'rank': 261},3322,22553,261,2,manga,Natsume Yuujinchou Go Specials,1380,manga,special,34534,finished_airing,48571,8.31,white,2017.0
{'rank': 262},265,346825,262,24,novel,NHK ni Youkoso!,1420,novel,tv,1210,finished_airing,773222,8.31,white,2006.0
{'rank': 263},3203,18082,263,33,novel,Romeo no Aoi Sora,1410,novel,tv,2559,finished_airing,51843,8.31,white,1995.0
{'rank': 264},3307,15643,264,1,manga,Sasaki to Miyano Movie: Sotsugyou-hen,3066,manga,movie,51440,finished_airing,49092,8.31,gray,2023.0
{'rank': 265},2074,28303,265,1,light_novel,Seishun Buta Yarou wa Randoseru Girl no Yume wo Minai,4494,light_novel,movie,54870,finished_airing,108418,8.31,white,2023.0
{'rank': 266},242,473968,266,12,manga,Tensei shitara Slime Datta Ken 2nd Season Part 2,1422,manga,tv,41487,finished_airing,822780,8.31,white,2021.0
{'rank': 267},10130,1049,267,71,novel,Tunshi Xingkong 4th Season,1260,novel,ona,56524,currently_airing,3267,8.31,white,2023.0
{'rank': 268},229,435514,268,11,light_novel,86,1420,light_novel,tv,41457,finished_airing,842086,8.31,white,2021.0
{'rank': 269},4790,8542,269,12,novel,Ginga Eiyuu Densetsu: Die Neue These - Gekitotsu,1500,novel,movie,42886,finished_airing,22968,8.31,white,2022.0
{'rank': 270},5545,6211,270,12,novel,Ginga Eiyuu Densetsu: Die Neue These - Sakubou,1509,novel,movie,51805,finished_airing,15842,8.31,white,2022.0
{'rank': 271},1805,67913,271,8,manga,Hunter x Hunter: Original Video Animation,1384,manga,ova,137,finished_airing,130356,8.31,white,2002.0
{'rank': 272},28,1400262,272,12,manga,Boku dake ga Inai Machi,1380,manga,tv,31043,finished_airing,2159922,8.3,white,2016.0
{'rank': 273},1689,78838,273,51,manga,Diamond no Ace: Second Season,1440,manga,tv,30230,finished_airing,142006,8.3,white,2015.0
{'rank': 274},418,344411,274,1,original,Evangelion Movie 2: Ha,6720,original,movie,3784,finished_airing,560029,8.3,white,2009.0
{'rank': 275},384,324221,275,11,manga,Given,1365,manga,tv,39533,finished_airing,593708,8.3,white,2019.0
{'rank': 276},453,276911,276,12,manga,Kaijuu 8-gou,1420,manga,tv,52588,finished_airing,513425,8.3,white,2024.0
{'rank': 277},400,218013,277,12,light_novel,Katanagatari,2990,light_novel,tv,6594,finished_airing,573862,8.3,white,2010.0
{'rank': 278},2350,21925,278,50,novel,Kemono no Souja Erin,1470,novel,tv,5420,finished_airing,88968,8.3,white,2009.0
{'rank': 279},1775,65722,279,39,manga,Kingdom 2nd Season,1500,manga,tv,17389,finished_airing,133641,8.3,white,2013.0
{'rank': 280},4313,9984,280,1,original,Luo Xiao Hei Zhan Ji (Movie),6099,original,movie,40211,finished_airing,28863,8.3,white,2019.0
{'rank': 281},419,191329,281,13,manga,Natsume Yuujinchou,1440,manga,tv,4081,finished_airing,558513,8.3,white,2008.0
{'rank': 282},467,282090,282,12,light_novel,Ookami to Koushinryou II,1425,light_novel,tv,5341,finished_airing,505504,8.3,white,2009.0
{'rank': 283},260,485526,283,25,manga,Kuroko no Basket 3rd Season,1450,manga,tv,24415,finished_airing,785444,8.29,white,2015.0
{'rank': 284},2507,48384,284,1,manga,Meitantei Conan Movie 06: Baker Street no Bourei,6445,manga,movie,1365,finished_airing,80370,8.29,white,2002.0
{'rank': 285},619,176229,285,12,manga,Sakamichi no Apollon,1375,manga,tv,12531,finished_airing,397175,8.29,white,2012.0
{'rank': 286},70,1000433,286,11,original,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,1370,original,tv,9989,finished_airing,1640739,8.29,white,2011.0
{'rank': 287},710,144357,287,26,manga,Beck,1500,manga,tv,57,finished_airing,352553,8.29,white,2004.0
{'rank': 288},1608,78405,288,4,manga,Initial D Final Stage,1641,manga,tv,22507,finished_airing,151958,8.29,white,2014.0
{'rank': 289},529,283295,289,1,visual_novel,Steins;Gate: Oukoubakko no Poriomania,1480,visual_novel,special,10863,finished_airing,450543,8.29,white,2012.0
{'rank': 290},7831,2429,290,26,novel,Tunshi Xingkong 2nd Season,1260,novel,ona,49571,finished_airing,6753,8.29,white,2021.0
{'rank': 291},844,152176,291,1,original,Tokyo Godfathers,5520,original,movie,759,finished_airing,304894,8.28,white,2003.0
{'rank': 292},956,123727,292,13,manga,Yuukoku no Moriarty Part 2,1433,manga,tv,43325,finished_airing,266694,8.28,white,2021.0
{'rank': 293},770,100049,293,13,light_novel,Kino no Tabi: The Beautiful World,1460,light_novel,tv,486,finished_airing,330096,8.28,white,2003.0
{'rank': 294},3811,21294,294,2,manga,Major: World Series,1690,manga,ova,11917,finished_airing,37700,8.28,white,2011.0
{'rank': 295},623,211485,295,1,original,Redline,6120,original,movie,6675,finished_airing,394435,8.28,white,2009.0
{'rank': 296},463,241309,296,94,manga,Rurouni Kenshin: Meiji Kenkaku Romantan,1500,manga,tv,45,finished_airing,506729,8.28,white,1996.0
{'rank': 297},2259,13637,297,25,manga,Chi. Chikyuu no Undou ni Tsuite,1500,manga,tv,52215,currently_airing,95157,8.28,white,2024.0
{'rank': 298},915,149656,298,1,manga,Doukyuusei,3600,manga,movie,30346,finished_airing,278890,8.28,white,2016.0
{'rank': 299},4405,13662,299,4,novel,Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,1500,novel,movie,36371,finished_airing,27660,8.28,white,2019.0
{'rank': 300},3463,19998,300,1,manga,Gintama: Shinyaku Benizakura-hen,660,manga,special,9735,finished_airing,45129,8.28,white,2010.0
{'rank': 301},2270,47274,301,52,manga,Diamond no Ace: Act II,1440,manga,tv,38731,finished_airing,94137,8.27,white,2019.0
{'rank': 302},5289,12137,302,1,manga,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,6480,manga,movie,10534,finished_airing,17856,8.27,white,2011.0
{'rank': 303},50,1092256,303,24,manga,Dr. Stone,1440,manga,tv,38691,finished_airing,1808266,8.27,white,2019.0
{'rank': 304},80,878278,304,13,light_novel,Fate/Zero,1629,light_novel,tv,10087,finished_airing,1535926,8.27,white,2011.0
{'rank': 305},1635,91736,305,11,manga,Gin no Saji 2nd Season,1440,manga,tv,19363,finished_airing,148726,8.27,white,2014.0
{'rank': 306},228,469800,306,1,manga,Hotarubi no Mori e,2700,manga,movie,10408,finished_airing,842758,8.27,white,2011.0
{'rank': 307},526,145331,307,24,original,Shirobako,1482,original,tv,25835,finished_airing,454238,8.27,white,2014.0
{'rank': 308},593,219772,308,1,original,Suzume no Tojimari,7260,original,movie,50594,finished_airing,409958,8.27,gray,2022.0
{'rank': 309},157,628473,309,1,original,Tenki no Ko,6733,original,movie,38826,finished_airing,1044758,8.27,white,2019.0
{'rank': 310},456,226392,310,12,manga,Yuru Camp△,1420,manga,tv,34798,finished_airing,511696,8.27,white,2018.0
{'rank': 311},291,384458,311,20,light_novel,Kage no Jitsuryokusha ni Naritakute!,1420,light_novel,tv,48316,finished_airing,725959,8.27,white,2022.0
{'rank': 312},336,341123,312,1,manga,Koukaku Kidoutai,4960,manga,movie,43,finished_airing,658701,8.27,white,1995.0
{'rank': 313},16,1710040,313,500,manga,Naruto: Shippuuden,1389,manga,tv,1735,finished_airing,2569550,8.27,white,2007.0
{'rank': 314},252,453787,314,12,web_manga,Ore dake Level Up na Ken,1427,web_manga,tv,52299,finished_airing,803654,8.27,white,2024.0
{'rank': 315},790,131416,315,23,manga,Nodame Cantabile,1350,manga,tv,1698,finished_airing,320799,8.26,white,2007.0
{'rank': 316},681,166648,316,26,manga,Gyakkyou Burai Kaiji: Ultimate Survivor,1380,manga,tv,3002,finished_airing,365543,8.26,white,2007.0
{'rank': 317},1667,88086,317,1,manga,Hajime no Ippo: Champion Road,5488,manga,tv_special,264,finished_airing,145049,8.26,white,2003.0
{'rank': 318},1438,91684,318,13,original,Space☆Dandy 2nd Season,1460,original,tv,23327,finished_airing,172777,8.26,white,2014.0
{'rank': 319},936,151439,319,1,visual_novel,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,1440,visual_novel,tv_special,32188,finished_airing,271292,8.26,white,2015.0
{'rank': 320},4281,12829,320,78,book,Tanoshii Muumin Ikka,1440,book,tv,2150,finished_airing,29279,8.26,white,1990.0
{'rank': 321},465,316898,321,1,original,Tenkuu no Shiro Laputa,7473,original,movie,513,finished_airing,506412,8.26,white,1986.0
{'rank': 322},2225,45806,322,3,manga,Tsubasa: Tokyo Revelations,1490,manga,ova,2685,finished_airing,97523,8.26,white,2007.0
{'rank': 323},255,282020,323,25,novel,Shinsekai yori,1360,novel,tv,13125,finished_airing,794423,8.25,white,2012.0
{'rank': 324},735,167525,324,1,original,Stranger: Mukou Hadan,6154,original,movie,2418,finished_airing,340846,8.25,white,2007.0
{'rank': 325},142,715918,325,1,original,Tonari no Totoro,5185,original,movie,523,finished_airing,1098920,8.25,white,1988.0
{'rank': 326},1853,48567,326,14,manga,World Trigger 3rd Season,1380,manga,tv,44940,finished_airing,126274,8.25,white,2021.0
{'rank': 327},76,1039068,327,10,light_novel,Kono Subarashii Sekai ni Shukufuku wo! 2,1380,light_novel,tv,32937,finished_airing,1567903,8.25,white,2017.0
{'rank': 328},1210,96568,328,1,manga,Kuroshitsuji Movie: Book of the Atlantic,6000,manga,movie,31812,finished_airing,209647,8.25,white,2017.0
{'rank': 329},976,78905,329,26,manga,Planetes,1500,manga,tv,329,finished_airing,262845,8.25,white,2003.0
{'rank': 330},297,348041,330,25,manga,Boku no Hero Academia 6th Season,1430,manga,tv,49918,finished_airing,708034,8.25,white,2022.0
{'rank': 331},108,651914,331,24,manga,Dororo,1440,manga,tv,37520,finished_airing,1279262,8.25,white,2019.0
{'rank': 332},1631,80493,332,14,manga,Hunter x Hunter: Greed Island Final,1386,manga,ova,139,finished_airing,149272,8.25,white,2004.0
{'rank': 333},713,177694,333,12,manga,Boku no Kokoro no Yabai Yatsu,1380,manga,tv,52578,finished_airing,351532,8.24,white,2023.0
{'rank': 334},7228,4095,334,24,novel,Doupo Cangqiong 4th Season,1440,novel,ona,44412,finished_airing,8285,8.24,white,2021.0
{'rank': 335},1022,128705,335,11,light_novel,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Yakusai-hen,1422,light_novel,tv,53111,finished_airing,248051,8.24,white,2023.0
{'rank': 336},1187,118114,336,12,manga,Golden Kamuy 2nd Season,1400,manga,tv,37989,finished_airing,216043,8.24,white,2018.0
{'rank': 337},1261,109992,337,26,manga,Gyakkyou Burai Kaiji: Hakairoku-hen,1440,manga,tv,10271,finished_airing,199730,8.24,white,2011.0
{'rank': 338},2282,37030,338,1,manga,Haikyuu!! Movie 4: Concept no Tatakai,5280,manga,movie,35111,finished_airing,93510,8.24,white,2017.0
{'rank': 339},1966,72001,339,1,manga,Hajime no Ippo: Mashiba vs. Kimura,3660,manga,ova,265,finished_airing,116878,8.24,white,2003.0
{'rank': 340},1288,88502,340,1,original,Sennen Joyuu,5186,original,movie,1033,finished_airing,195268,8.24,white,2002.0
{'rank': 341},396,287905,341,12,manga,Kobayashi-san Chi no Maid Dragon S,1420,manga,tv,39247,finished_airing,577078,8.24,white,2021.0
{'rank': 342},4112,15596,342,1,manga,Meitantei Conan: Episode One - Chiisaku Natta Meitantei,5580,manga,tv_special,34036,finished_airing,32313,8.24,white,2016.0
{'rank': 343},2483,38605,343,1,manga,Non Non Biyori Movie: Vacation,4260,manga,movie,36990,finished_airing,81576,8.24,white,2018.0
{'rank': 344},560,229752,344,12,manga,Kamisama Hajimemashita◎,1435,manga,tv,25681,finished_airing,430522,8.23,white,2015.0
{'rank': 345},1622,84465,345,25,original,Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season,1480,original,tv,33051,finished_airing,150070,8.23,white,2016.0
{'rank': 346},371,398712,346,1,novel,Majo no Takkyuubin,6182,novel,movie,512,finished_airing,614196,8.23,white,1989.0
{'rank': 347},355,358250,347,12,light_novel,Mushoku Tensei II: Isekai Ittara Honki Dasu,1419,light_novel,tv,51179,finished_airing,635405,8.23,gray,2023.0
